Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
0.0;0.6785714285714285;0.2857142857142857;1.0;0.0;0.0;1.0000000000000002;0.0;0.8372093023255813;0.4186046511627907;0.5454545454545454;0.18181818181818182;0.8610897927858783;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.375;0.5625;0.47619047619047616;0.6508987701040682;0.0;0.0;0.375;0.5;0.41666666666666663;0.5990384615384615;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.2857142857142857;0.8571428571428571;0.4592248062015507;1.0;0.0;0.29166666666666674;0.0;0.0;0.4186046511627907;0.5454545454545454;0.18181818181818182;0.33614735226400616;1.0;0.0;1.0;0.0;1.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.625;0.2857142857142857;0.6357615894039735;0.0;0.0;0.375;0.5;0.25;0.5564102564102564;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.6785714285714285;0.2857142857142857;0.6955038759689929;1.0;0.0;0.51;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.48484848484848486;0.1688411358403683;1.0;0.0;0.0;1.0;1.0;0.0;0.4117647058823528;0.0;0.0;0.625;0.4375;0.5714285714285714;0.6710816777041942;0.0;0.0;0.625;0.4375;0.5;0.682051282051282;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.0;0.2857142857142857;0.4381395348837209;1.0;0.0;0.6083333333333332;0.0;0.4186046511627907;0.4186046511627907;1.0;1.0;0.4927091327705293;0.0;0.0;0.0;1.0;1.0;1.0;0.3529411764705883;0.0;0.0;0.375;0.375;0.47619047619047616;0.6251655629139073;0.0;0.0;0.375;0.4375;0.3333333333333333;0.7134615384615384;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.6785714285714285;0.2857142857142857;1.0;0.0;0.0;0.51;0.0;0.4186046511627907;0.8372093023255813;0.42424242424242425;0.30303030303030304;0.9286262471220257;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.375;0.375;0.47619047619047616;0.5615894039735099;0.0;0.0;0.375;0.4375;0.41666666666666663;0.7897435897435896;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;0
0.0;0.30357142857142855;0.2857142857142857;0.38728682170542683;1.0;0.0;0.51;0.0;0.0;0.8604651162790697;0.5454545454545454;0.36363636363636365;0.0920951650038373;0.0;0.0;0.0;1.0;1.0;0.0;0.23529411764705888;0.0;0.0;1.0;1.0;0.8571428571428571;0.6304635761589404;0.0;0.0;0.875;0.875;0.6666666666666666;0.6596153846153846;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.7321428571428571;0.2857142857142857;0.4592248062015507;1.0;0.0;0.29166666666666674;0.0;0.7906976744186046;0.7906976744186046;0.36363636363636365;0.36363636363636365;0.509593246354566;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5;0.5;0.38095238095238093;0.5960264900662252;0.0;0.0;0.375;0.5;0.16666666666666666;0.5653846153846154;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.6785714285714285;0.2857142857142857;1.0;0.0;0.0;0.0;0.0;0.4186046511627907;0.4186046511627907;0.24242424242424243;0.24242424242424243;0.2762854950115119;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.375;0.5625;0.38095238095238093;0.5827814569536424;0.0;0.0;0.375;0.375;0.41666666666666663;0.6138461538461538;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;0.2857142857142857;0.8648062015503877;1.0;0.0;0.5250000000000001;0.0;0.0;0.8604651162790697;0.24242424242424243;0.30303030303030304;0.42670759785111256;0.0;0.0;0.0;1.0;1.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.6357615894039735;0.0;0.0;0.5;0.375;0.5;0.673076923076923;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.6785714285714285;0.2857142857142857;1.0;0.0;0.0;0.45833333333333326;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.18181818181818182;0.7766692248656939;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.375;0.625;0.38095238095238093;0.6225165562913907;0.0;0.0;0.375;0.625;0.3333333333333333;0.5833333333333334;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.2857142857142857;0.47658914728682156;1.0;0.0;0.42500000000000004;0.0;0.0;0.0;0.12121212121212122;0.6060606060606061;0.33000767459708347;0.0;0.0;0.0;1.0;1.0;0.0;0.11764705882352944;0.0;0.0;0.375;0.5;0.19047619047619047;0.5298013245033113;0.0;0.0;0.375;0.5;0.08333333333333333;0.8615384615384615;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.0;0.2857142857142857;0.6955038759689929;1.0;0.0;0.8583333333333332;0.0;0.4186046511627907;0.4186046511627907;0.18181818181818182;0.18181818181818182;0.7214121258633919;0.0;0.0;0.0;1.0;1.0;0.0;0.11764705882352944;0.0;0.0;0.75;0.5;0.6666666666666666;0.7265846736045412;0.0;0.0;0.75;0.5;0.5833333333333333;0.7384615384615384;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.10714285714285715;0.2857142857142857;0.38728682170542683;1.0;0.0;0.7916666666666667;0.0;0.0;0.0;0.24242424242424243;0.36363636363636365;0.8442056792018413;0.0;0.0;0.0;1.0;1.0;0.0;0.6470588235294117;0.0;0.0;0.5;0.875;0.5714285714285714;0.7880794701986755;0.0;0.0;0.5;0.75;0.5;0.8507692307692307;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.2857142857142857;0.2857142857142857;0.42883720930232627;1.0;0.0;0.5250000000000001;0.0;0.0;0.0;0.30303030303030304;0.0;0.5878741366078282;1.0;0.0;0.0;1.0;1.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.47619047619047616;0.5721854304635762;0.0;0.0;0.5;0.375;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.0;0.2857142857142857;0.533023255813954;1.0;0.0;0.40833333333333344;0.0;0.023255813953488372;0.023255813953488372;0.18181818181818182;0.24242424242424243;0.3192632386799692;1.0;0.0;0.0;1.0;1.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.6875;0.2857142857142857;0.6357615894039735;0.0;0.0;0.5;0.75;0.16666666666666666;0.5384615384615384;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.2857142857142857;0.5714285714285714;0.4381395348837209;1.0;0.0;0.51;0.0;0.4186046511627907;0.8604651162790697;0.5454545454545454;0.06060606060606061;0.07674597083653101;1.0;0.0;1.0;0.0;1.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.625;0.47619047619047616;0.6622516556291391;0.0;0.0;0.5;1.0;0.16666666666666666;0.7269230769230769;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;0
0.0;0.2857142857142857;0.2857142857142857;0.6955038759689929;1.0;0.0;0.45833333333333326;0.0;0.0;0.046511627906976744;0.5454545454545454;0.12121212121212122;0.5157329240214885;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.6666666666666666;0.780321665089877;0.0;0.0;0.75;0.6875;0.6666666666666666;0.8791608391608391;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.0;0.2857142857142857;0.46604651162790756;1.0;0.0;0.5416666666666667;0.0;0.046511627906976744;0.046511627906976744;0.12121212121212122;0.12121212121212122;0.6462010744435915;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.5714285714285714;0.6357615894039735;0.0;0.0;0.5;0.5;0.41666666666666663;0.796923076923077;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.0;0.2857142857142857;0.8648062015503877;1.0;0.0;0.675;0.0;0.0;0.046511627906976744;0.18181818181818182;0.18181818181818182;0.8288564850345355;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.5714285714285714;0.6054872280037843;0.0;0.0;0.5;0.4375;0.5;0.5923076923076923;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.7678571428571428;0.5714285714285714;0.533023255813954;1.0;0.0;0.7916666666666667;0.0;0.046511627906976744;0.4186046511627907;0.24242424242424243;0.5454545454545454;0.7981580966999229;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.375;0.5714285714285714;0.7505518763796909;0.0;0.0;0.5;0.375;0.5;0.7269230769230769;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.10714285714285715;0.2857142857142857;0.533023255813954;1.0;0.0;0.7916666666666667;0.0;0.8372093023255813;0.8372093023255813;1.0;1.0;0.8442056792018413;0.0;0.0;0.0;1.0;0.0;0.0;0.8235294117647058;0.0;0.0;0.5;0.75;0.47619047619047616;0.6622516556291391;0.0;0.0;0.5;0.625;0.41666666666666663;0.7861538461538461;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.6785714285714285;0.2857142857142857;0.0;0.0;0.0;0.45833333333333326;0.0;0.8372093023255813;0.8372093023255813;0.5454545454545454;0.48484848484848486;0.1304681504221028;0.0;0.0;0.0;1.0;0.0;1.0;0.9411764705882353;0.0;0.0;0.5;0.375;0.5714285714285714;0.7505518763796909;0.0;0.0;0.5;0.375;0.5;0.7717948717948717;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.0;0.8571428571428571;0.6955038759689929;1.0;0.0;0.17500000000000004;0.0;0.046511627906976744;0.0;1.0;1.0;0.19646968534151954;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.625;0.625;0.47619047619047616;0.7660927152317881;0.0;0.0;0.625;0.5;0.5;0.7296153846153846;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.7678571428571428;0.2857142857142857;0.4381395348837209;1.0;0.0;0.45833333333333326;0.0;0.4186046511627907;0.0;0.36363636363636365;0.24242424242424243;0.5372217958557173;1.0;0.0;0.0;1.0;0.0;0.0;0.2941176470588236;0.0;0.0;0.5;0.75;0.47619047619047616;0.6781456953642384;0.0;0.0;0.5;1.0;0.16666666666666666;0.6192307692307691;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.2857142857142857;0.2857142857142857;0.5429457364341088;1.0;0.0;0.20833333333333348;0.0;0.0;0.4186046511627907;0.18181818181818182;0.18181818181818182;0.22102839600920943;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.5;0.5714285714285714;0.6710816777041942;0.0;0.0;0.5;0.5;0.41666666666666663;0.7215384615384615;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;0.8571428571428571;0.42883720930232627;1.0;0.0;0.7249999999999999;0.0;0.7674418604651162;0.7674418604651162;0.0;0.0;0.7459708365310818;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.6622516556291391;0.0;0.0;0.5;0.375;0.5;0.7;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.2857142857142857;0.8571428571428571;0.42883720930232627;1.0;0.0;0.4916666666666669;0.0;0.8604651162790697;0.0;0.30303030303030304;0.30303030303030304;0.449731389102072;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;0
0.0;0.0;1.0;0.80093023255814;1.0;0.0;0.2250000000000001;0.0;0.4186046511627907;0.8604651162790697;0.5454545454545454;0.5454545454545454;0.3760552570990021;1.0;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;0
0.0;0.0;0.2857142857142857;0.0;1.0;0.0;1.0000000000000002;0.0;0.046511627906976744;0.06976744186046512;0.12121212121212122;0.30303030303030304;1.0000000000000002;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.2857142857142857;0.5714285714285714;0.47658914728682156;1.0;0.0;0.32499999999999996;0.0;0.4186046511627907;0.4186046511627907;0.42424242424242425;0.42424242424242425;0.323867996930161;1.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.375;0.5;0.47619047619047616;0.5933774834437086;0.0;0.0;0.375;0.3125;0.25;0.5923076923076923;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.2857142857142857;0.5714285714285714;0.533023255813954;1.0;0.0;0.5583333333333333;0.0;0.0;0.046511627906976744;0.18181818181818182;0.24242424242424243;0.48503453568687616;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.8741721854304636;0.0;0.0;0.5;0.4375;0.5;0.9384615384615383;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.2857142857142857;0.2857142857142857;0.4381395348837209;1.0;0.0;0.6583333333333334;0.0;0.046511627906976744;0.4186046511627907;0.30303030303030304;0.30303030303030304;0.5495011511895627;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.5625;0.2857142857142857;0.7240618101545253;0.0;0.0;0.375;0.3125;0.41666666666666663;0.6461538461538461;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.2857142857142857;1.0;0.6955038759689929;1.0;0.0;0.6083333333333332;0.0;0.8372093023255813;0.8372093023255813;0.5454545454545454;0.36363636363636365;0.5909439754412891;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.75;0.5;0.6666666666666666;0.8068117313150426;0.0;0.0;0.75;0.5;0.5833333333333333;0.82;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.9285714285714285;0.2857142857142857;0.533023255813954;1.0;0.0;0.6250000000000002;0.0;0.8372093023255813;0.8372093023255813;0.5454545454545454;0.6060606060606061;0.6431312356101302;1.0;0.0;0.0;1.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.875;0.625;0.8571428571428571;0.6769683590875645;0.0;0.0;0.875;0.5625;0.75;0.7119658119658118;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;0.2857142857142857;0.6955038759689929;1.0;0.0;1.0000000000000002;0.0;0.4186046511627907;0.8372093023255813;0.30303030303030304;0.30303030303030304;0.7260168841135839;0.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.75;0.5;0.6666666666666666;0.7644276253547777;0.0;0.0;0.75;0.5;0.5833333333333333;0.7769230769230768;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.2857142857142857;0.8571428571428571;0.80093023255814;1.0;0.0;0.32499999999999996;0.0;0.0;0.8604651162790697;0.18181818181818182;0.18181818181818182;0.29623944742900976;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.5714285714285714;0.7350993377483444;0.0;0.0;0.5;0.4375;0.5;0.7384615384615384;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;0.5714285714285714;0.6955038759689929;1.0;0.0;0.5416666666666667;0.0;0.4186046511627907;0.4186046511627907;0.5454545454545454;0.6060606060606061;0.42824251726784324;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.625;0.6666666666666666;0.695523178807947;0.0;0.0;0.75;0.8125;0.5;0.7104102564102562;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.2857142857142857;0.2857142857142857;0.6955038759689929;1.0;0.0;0.42500000000000004;0.0;0.4186046511627907;0.0;0.24242424242424243;0.18181818181818182;0.34075211051419796;1.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.625;0.5625;0.5714285714285714;0.6148344370860928;0.0;0.0;0.75;0.625;0.5833333333333333;0.6683653846153845;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.2857142857142857;0.2857142857142857;0.47658914728682156;1.0;0.0;0.6083333333333332;0.0;0.0;0.8604651162790697;0.24242424242424243;0.30303030303030304;0.8749040675364539;0.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.375;0.3125;0.47619047619047616;0.7735099337748345;0.0;0.0;0.375;0.5;0.41666666666666663;0.6461538461538461;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.0;0.5714285714285714;0.8648062015503877;1.0;0.0;0.3750000000000002;0.0;0.4186046511627907;0.0;0.24242424242424243;0.30303030303030304;0.41749808135072897;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.30357142857142855;0.5714285714285714;0.47658914728682156;1.0;0.0;0.0;0.0;0.8372093023255813;0.8604651162790697;1.0;1.0;0.10283960092095157;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.375;0.375;0.47619047619047616;0.6251655629139073;0.0;0.0;0.375;0.375;0.41666666666666663;0.6246153846153846;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.2857142857142857;0.2857142857142857;0.5429457364341088;1.0;0.0;0.2250000000000001;0.0;0.4186046511627907;0.4186046511627907;0.5454545454545454;0.48484848484848486;0.3821949347659248;1.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.5;0.375;0.5714285714285714;0.6534216335540839;0.0;0.0;0.5;0.375;0.5;0.6641025641025641;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.2857142857142857;0.2857142857142857;0.47658914728682156;1.0;0.0;0.5916666666666666;0.0;0.8372093023255813;0.0;0.5454545454545454;0.5454545454545454;0.4405218726016882;1.0;0.0;1.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.375;0.3125;0.38095238095238093;0.5827814569536424;0.0;0.0;0.375;0.3125;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.8928571428571428;0.2857142857142857;0.42883720930232627;1.0;0.0;0.5416666666666667;0.0;0.046511627906976744;0.0;0.18181818181818182;0.30303030303030304;0.4113584036838063;0.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;1.0;0.6875;1.0;0.6983744732089103;0.0;0.0;1.0;0.6875;0.9166666666666666;0.695104895104895;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.2857142857142857;1.0;0.80093023255814;1.0;0.0;0.125;0.0;0.4186046511627907;0.8372093023255813;0.5454545454545454;1.0;0.17037605525709876;1.0;0.0;1.0;0.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.09523809523809523;0.5827814569536424;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5930232558139535;1.0;0.3117569352708058;0
0.0;0.2857142857142857;0.8571428571428571;0.8648062015503877;1.0;0.0;0.4916666666666669;0.0;0.0;0.0;0.24242424242424243;0.5454545454545454;0.449731389102072;1.0;0.0;1.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.5;0.375;0.5714285714285714;0.6269315673289183;0.0;0.0;0.5;0.4375;0.5;0.6615384615384615;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.0;0.5714285714285714;0.6955038759689929;1.0;0.0;0.39166666666666683;0.0;0.0;0.8604651162790697;0.24242424242424243;0.42424242424242425;0.449731389102072;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.75;0.5;0.7619047619047619;0.6877483443708609;0.0;0.0;0.75;0.5;0.6666666666666666;0.6989903846153845;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.7678571428571428;0.2857142857142857;0.47658914728682156;1.0;0.0;0.24833333333333352;0.0;0.4186046511627907;0.0;0.24242424242424243;0.5454545454545454;0.3438219493476591;1.0;0.0;0.0;1.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.625;0.625;0.5714285714285714;0.6004415011037528;0.0;0.0;0.375;0.375;0.41666666666666663;0.603076923076923;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.7499999999999999;0.5714285714285714;0.6955038759689929;1.0;0.0;0.29166666666666674;0.0;0.9302325581395349;0.046511627906976744;0.12121212121212122;0.12121212121212122;0.2716807367613199;0.0;0.0;0.0;1.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.75;0.75;0.5714285714285714;0.6188079470198675;0.0;0.0;0.75;0.75;0.5;0.6289230769230768;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.2857142857142857;0.2857142857142857;0.42883720930232627;1.0;0.0;0.2250000000000001;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.5454545454545454;0.4405218726016882;0.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.5;0.375;0.5714285714285714;0.7682119205298014;0.0;0.0;0.5;0.4375;0.5;0.7269230769230769;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.30357142857142855;0.5714285714285714;0.9144186046511633;1.0;0.0;0.1416666666666666;0.0;0.8604651162790697;0.8604651162790697;1.0;1.0;0.16577129700690696;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.625;0.4375;0.6666666666666666;0.6963103122043519;0.0;0.0;0.625;0.5;0.5833333333333333;0.6923076923076923;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.2857142857142857;0.8571428571428571;0.4381395348837209;1.0;0.0;0.42500000000000004;0.0;0.0;0.4186046511627907;0.24242424242424243;1.0;0.4481964696853413;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.375;0.5;0.19047619047619047;0.609271523178808;0.0;0.0;0.375;0.4375;0.16666666666666666;0.5653846153846154;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.0;0.2857142857142857;0.4381395348837209;1.0;0.0;0.34166666666666656;0.0;0.6744186046511628;0.4186046511627907;0.24242424242424243;1.0;0.4190330007674594;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.375;0.47619047619047616;0.752317880794702;0.0;0.0;0.375;0.4375;0.41666666666666663;0.6353846153846153;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.0;1.0;0.5429457364341088;1.0;0.0;0.47499999999999987;0.0;0.4186046511627907;0.8372093023255813;0.5454545454545454;0.5454545454545454;0.4405218726016882;0.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.5;0.5;0.47619047619047616;0.6181015452538631;0.0;0.0;0.5;0.4375;0.41666666666666663;0.6569230769230768;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.2857142857142857;0.5714285714285714;0.6955038759689929;1.0;0.0;0.5416666666666667;0.0;0.4186046511627907;0.4186046511627907;0.5454545454545454;0.24242424242424243;0.5341519570222564;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.5;0.6666666666666666;0.6980132450331126;0.0;0.0;0.75;0.5;0.6666666666666666;0.8009615384615384;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.5583333333333333;0.0;0.0;0.0;0.5454545454545454;0.5454545454545454;0.44205679201841885;1.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.75;0.5;0.6666666666666666;0.7053926206244089;0.0;0.0;0.75;0.5;0.5833333333333333;0.716923076923077;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.0;0.5714285714285714;0.47658914728682156;1.0;0.0;0.4916666666666669;0.0;0.0;0.4186046511627907;0.24242424242424243;0.18181818181818182;0.48196469685341503;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.375;0.8125;0.2857142857142857;0.5615894039735099;0.0;0.0;0.375;0.75;0.25;0.5653846153846154;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.2857142857142857;0.9144186046511633;1.0;0.0;0.29166666666666674;0.0;0.4186046511627907;0.8372093023255813;0.30303030303030304;0.42424242424242425;0.3085188027628547;0.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.6875;0.38095238095238093;0.6357615894039735;0.0;0.0;0.5;0.5;0.3333333333333333;0.5788461538461538;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.0;0.2857142857142857;0.8648062015503877;1.0;0.0;0.6916666666666667;0.0;0.8372093023255813;0.8372093023255813;0.48484848484848486;0.48484848484848486;0.6661550268610894;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.5714285714285714;0.7114474929044465;0.0;0.0;0.5;0.4375;0.5;0.7615384615384615;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.2857142857142857;0.2857142857142857;0.4381395348837209;1.0;0.0;0.44166666666666665;0.0;0.0;0.8372093023255813;0.5454545454545454;0.5454545454545454;0.356101304681504;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.375;0.4375;0.38095238095238093;0.7019867549668874;0.0;0.0;0.375;0.5;0.41666666666666663;0.8384615384615384;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.2857142857142857;0.2857142857142857;0.42883720930232627;1.0;0.0;0.5583333333333333;0.0;0.8604651162790697;0.4186046511627907;0.42424242424242425;0.42424242424242425;0.4098234842670758;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.19047619047619047;0.6887417218543046;0.0;0.0;0.5;0.375;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;0
0.0;0.0;0.8571428571428571;0.42883720930232627;1.0;0.0;0.3750000000000002;0.0;0.0;0.8604651162790697;0.5454545454545454;0.42424242424242425;0.3530314658480429;0.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.7593818984547461;0.0;0.0;0.5;0.4375;0.5;0.7538461538461538;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
