Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;Marital status_binned;Application mode_binned;Application order_binned;Course_binned;Daytime/evening attendance	_binned;Previous qualification_binned;Previous qualification (grade)_binned;Nacionality_binned;Mother's qualification_binned;Father's qualification_binned;Mother's occupation_binned;Father's occupation_binned;Admission grade_binned;Displaced_binned;Educational special needs_binned;Debtor_binned;Tuition fees up to date_binned;Gender_binned;Scholarship holder_binned;Age at enrollment_binned;International_binned;Curricular units 1st sem (credited)_binned;Curricular units 1st sem (enrolled)_binned;Curricular units 1st sem (evaluations)_binned;Curricular units 1st sem (approved)_binned;Curricular units 1st sem (grade)_binned;Curricular units 1st sem (without evaluations)_binned;Curricular units 2nd sem (credited)_binned;Curricular units 2nd sem (enrolled)_binned;Curricular units 2nd sem (evaluations)_binned;Curricular units 2nd sem (approved)_binned;Curricular units 2nd sem (grade)_binned;Curricular units 2nd sem (without evaluations)_binned;Unemployment rate_binned;Inflation rate_binned;GDP_binned;Overall_Academic_Performance;Overall_Approval_Rate;Total_Course_Load;Success_Rate;Age_Academic_Interaction;Qualification_Performance;PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20
1;1;1.0;9147.0;1;1;143.0;1;1;19;3.0;3.0;133.9;0;0;0;1;0;1;18;0;0;5;5;5.0;15.0;0;0;5;5;5;15.2;0;12.7;3.7;-1.7;1;0.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;2.0;4.0;0.0;3.0;4.0;1.0;15.1;5.0;10;1.0;270.0;2145.0;0.08480661590569848;-2.081460551640067;-0.6263007302577286;2.020626883670176;-0.906817253042148;0.45226519673176524;0.36492994343946245;-0.45991373389648077;1.0358720985547718;-1.3350115995198728;2.369444123226238;0.6367552106552112;0.044246013070908696;0.10094578156160691;-0.49073228638764954;0.08031654171452922;-0.34145107042908673;0.3187989004169795;-0.23363704385459477;-0.025328476207818345
1;17;1.0;9085.0;1;1;120.0;1;38;19;16.5;16.5;127.0;0;0;0;1;0;0;19;0;0;5;7;3.0;12.0;0;0;5;7;5;13.2;0;7.6;2.6;0.32;1;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;4.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;1.0;2.0;2.0;3.0;0.0;0.0;4.0;2.0;12.6;4.0;10;0.6;228.0;1440.0;-0.5567040945081565;0.6427875425644256;3.525933867401598;0.0711303451411514;0.9527485586331708;-0.24532954561400724;1.5458228487387824;1.9092374353573605;0.04758643311849582;-0.4822523214763795;0.9440773058046559;-1.2107472297345891;-1.0536671236172797;-0.6900553433379516;-0.6624666111345869;-0.1056257561496867;0.3085943545300572;1.3650045923725587;0.2761121781335499;0.7415215308005411
1;17;1.0;9773.0;1;1;121.0;1;38;38;9.0;8.0;120.4;1;0;0;1;0;1;18;0;0;6;6;6.0;12.833333333333334;0;0;6;7;6;12.285714285714286;0;15.5;2.8;-4.06;1;0.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;3.0;3.0;0.0;0.0;2.0;2.0;3.0;2.0;0.0;4.0;4.0;0.0;12.55952380952381;6.0;12;1.0;231.0;1552.8333333333335;0.8525652319376302;-0.4086404165749916;2.1176803834108777;0.384973910928891;-1.9566833697232764;2.255450496698804;0.39137872468113033;-0.5351988807809464;0.4635490546613463;-0.8441466459886855;0.538378002799026;0.3324411348818685;0.13124117550401668;0.4442042358997167;1.19458788609878;-1.0091828501484792;0.2542226727721884;0.10756552465340904;0.04734909959021545;0.1608621033528434
1;1;3.0;9254.0;1;1;122.0;1;37;37;9.0;3.0;124.5;1;0;0;1;0;0;19;0;0;6;12;6.0;11.666666666666666;0;0;6;14;3;12.0;0;7.6;2.6;0.32;1;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;2.0;2.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;4.0;3.0;1.0;0.0;0.0;2.0;4.0;1.0;2.0;0.0;0.0;4.0;2.0;11.833333333333332;4.5;12;1.0;221.66666666666666;1423.3333333333333;1.082357331029191;-0.6884834781104361;1.3224471024574922;-1.5913478914966848;-0.6668095058635445;-0.5807460498145667;-1.7819371687100336;0.5769522978567173;-1.6791233387760587;-0.8590874967053946;0.3400247124918467;-0.5100610563024606;-0.3925181781718613;0.4351971936763292;-0.5444295786347004;0.761382371267632;0.3275927477079725;0.06067774807244502;0.8885281813961463;0.5796878414352992
1;1;3.5;9556.0;1;1;122.0;1;37;1;5.0;4.0;123.9;0;0;0;1;0;0;19;0;0;7;9;7.0;12.1625;0;0;8;8;8;13.825;0;13.9;-0.3;0.79;1;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;3.0;3.0;2.0;0.0;0.0;3.0;3.0;3.0;4.0;0.0;4.0;1.0;3.0;12.993749999999999;7.5;15;1.0;231.0875;1483.825;2.08752867892032;-1.1216308495433298;-0.3938891126135383;-1.0382107395796791;-0.6901732419203854;0.10777917106098393;0.07411860645906321;-0.7629792893350671;0.9023313808236331;0.6013113609640351;-1.0564011427196995;-0.43224225334900607;0.32558422943783333;-1.4137244207908162;-0.6769069778186407;1.5504083652748504;0.4607061238843782;0.46868521651652684;1.7273574086573438;0.5185956452768398
1;1;2.0;9670.0;1;1;123.0;1;19;1;9.0;3.0;117.8;1;0;0;1;0;0;18;0;0;6;6;6.0;13.833333333333334;0;0;6;11;6;14.555555555555555;0;10.8;1.4;1.74;1;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;3.0;4.0;0.0;0.0;2.0;4.0;3.0;4.0;0.0;2.0;3.0;3.0;14.194444444444445;6.0;12;1.0;249.0;1701.5;1.2250738838101618;-1.8127572856498828;0.07448646626585223;-1.3330852576230987;-0.06641416670549874;-0.6453607258686624;0.14156846135886686;0.38803640491762237;0.5910630803556308;-0.5701438054263436;-0.005068349385499495;-0.8592620161945896;-0.29326192798411016;-0.09641046853803938;0.512853111947552;-0.17918950525078942;0.6556606796721125;0.2805097551541245;1.5003912553071466;-0.17003206426523737
1;1;1.0;9500.0;1;1;133.0;1;3;19;2.0;8.0;126.7;0;0;0;1;0;0;19;0;0;7;12;4.0;12.45;0;0;7;11;5;11.7;0;16.2;0.3;-0.92;1;0.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;4.0;1.0;2.0;0.0;0.0;2.0;4.0;2.0;1.0;0.0;4.0;1.0;1.0;12.075;4.5;14;0.5714285714285714;236.54999999999998;1655.85;1.3409232179960633;-0.3383529945345733;-1.4975470982964842;0.201303402210809;-0.4281333557921903;1.1981875636906338;1.0176945407961755;-0.30543999674450256;0.28999237481242535;-0.29055921287202696;-0.37084731405104826;-0.541047189748668;-1.5302947303930416;-0.5819834264346216;-0.7299039280170295;0.4652295317294543;-0.4858968552444644;-1.3396875621938622;-0.24401999820859294;0.28964222639315274
1;44;1.0;9670.0;1;1;110.0;1;37;1;9.0;4.0;110.0;0;0;0;1;0;1;20;0;0;6;9;6.0;12.125;0;0;6;7;6;13.571428571428571;0;11.1;0.6;2.02;1;0.0;3.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;3.0;2.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;2.0;2.0;4.0;12.848214285714285;6.0;12;1.0;242.5;1333.75;0.9603518920828084;0.4166096850101835;0.5361050275317084;-1.089395364448282;-0.5336941688309021;-0.8191395110784974;1.7795004344449605;-1.232116294695145;1.282701657967578;-0.36231775381118264;0.41960900173814286;1.0442110626614436;-0.6699401845458779;0.6684690350425736;0.5999741462193771;-0.008494970479376295;0.7602241102261644;1.7378278123795257;1.3424027330654211;0.1637523872430236
1;17;1.0;9670.0;1;1;155.0;1;1;19;4.0;8.0;134.7;1;0;0;1;0;0;20;0;0;6;8;5.0;13.4;0;0;6;10;4;13.0;0;12.7;3.7;-1.7;1;0.0;2.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;2.0;3.0;0.0;0.0;2.0;3.0;2.0;3.0;0.0;3.0;4.0;1.0;13.2;4.5;12;0.8333333333333334;268.0;2077.0;0.7418948518741465;-1.1092740242203223;-0.6905914546824439;1.4210539224656684;-0.12084729084323792;0.893396857888738;-0.8388537482949159;1.5237491327761066;0.46937243475059226;-0.7737090588494354;0.6262515041139941;-0.8721589023780938;-0.9146425937326763;0.8669344431839864;0.6388857499676571;-0.29156814749698856;-0.5232904150064087;-0.3943857994153742;-0.7305975673013356;-0.6524926776104125
1;17;1.0;9003.0;1;1;119.0;1;37;37;4.0;6.0;113.2;0;0;1;1;0;0;20;0;0;6;8;6.0;13.333333333333334;0;0;6;8;5;14.0;0;11.1;0.6;2.02;1;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;3.0;3.0;0.0;0.0;2.0;3.0;2.0;4.0;0.0;2.0;2.0;4.0;13.666666666666668;5.5;12;1.0;266.6666666666667;1586.6666666666667;0.44546801343364795;0.7783668222738257;0.4437922969464292;-1.0973337380366082;0.8991063167698319;-0.401614265292355;0.22536590496520925;-1.8405224484206426;-0.38456506404472074;-1.1989006026564741;1.2392102458856529;-0.175339120162404;-0.3237501535472261;-1.8627686826339604;0.8382668068844404;1.4470140584499065;1.0549278611279642;-0.18709549463642897;-0.6848694438089064;-0.09010466003510657
1;39;1.0;9991.0;0;1;120.0;1;37;37;9.0;9.0;141.0;0;0;0;1;0;0;29;0;0;10;15;10.5;11.454545454545457;0;0;10;16;11;11.545454545454543;0;10.8;1.4;1.74;0;0.0;3.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;4.0;3.0;1.0;0.0;0.0;3.0;4.0;3.0;1.0;0.0;2.0;3.0;3.0;11.5;10.75;20;1.05;332.18181818181824;1374.5454545454547;4.758525488998209;4.0754529835483115;0.7761327025779169;0.10165707022771166;-0.30394427371222044;-1.240982559703208;-0.8611909335016027;0.4251274754784561;1.3295818713640126;1.0413001899149397;-0.5784483864034263;-0.33177981705127324;-0.24808241281853774;0.06865185508929944;-0.3265667805548852;-0.1222826726874222;0.34628819225217844;-1.4398956762129131;0.19500476061070085;1.2309773448519736
1;17;1.0;9853.0;1;1;133.1;1;38;12;7.0;0.0;111.5;0;0;0;0;0;1;20;0;0;6;10;4.0;12.0;0;0;6;14;3;10.0;0;7.6;2.6;0.32;0;0.0;2.0;1.0;4.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;1.0;2.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;0.0;4.0;2.0;11.0;3.5;12;0.6666666666666666;240.0;1597.1999999999998;0.33439893283293365;0.6092687498054097;-0.16328164299728606;-1.251949393074365;0.18996224642976817;0.04499818270654993;-1.4918007777355706;-1.0952311966048305;0.871247567984841;-2.042878194182065;1.1166570320885811;1.5307851191537585;-1.2154061535787084;1.2531412050152917;-1.544319178286666;-0.9668605928580158;-0.4387423502313546;1.3042038237613054;2.0926874059294156;-0.6567582701029795
1;39;1.0;9853.0;1;1;143.0;1;37;1;9.0;10.0;140.0;0;0;1;0;0;0;31;0;0;7;8;6.0;12.666666666666666;0;0;7;9;5;12.6;0;8.9;1.4;3.51;0;0.0;3.0;1.0;4.0;0.0;0.0;4.0;0.0;2.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;2.0;3.0;2.0;2.0;0.0;1.0;3.0;4.0;12.633333333333333;5.5;14;0.8571428571428571;392.66666666666663;1811.3333333333333;0.5364309881945789;2.476616436292612;0.1254747559335933;-0.09674235989979164;4.011614631901472;-0.03222305299413801;-1.3946015777238447;-0.3748794587085203;2.1095066784815324;-0.688784351695658;0.14913246356574625;-0.3796064779904912;-0.25499323032803645;-0.2760220838287901;0.4971144919793557;0.04928538056350949;0.20015726933427466;1.4034142247023256;0.8859358016507799;0.16077649240106287
1;17;1.0;9670.0;1;1;149.0;1;19;37;7.0;4.0;134.3;0;0;0;1;0;0;20;0;0;6;7;6.0;12.666666666666666;0;0;6;9;6;13.77777777777778;0;10.8;1.4;1.74;1;0.0;2.0;1.0;4.0;0.0;0.0;4.0;0.0;1.0;2.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;0.0;2.0;3.0;3.0;4.0;0.0;2.0;3.0;3.0;13.222222222222223;6.0;12;1.0;253.33333333333331;1887.3333333333333;0.9360131692058324;-0.2532184395795534;0.18779703632211894;1.3925671422458574;0.23324826541537033;-0.7424500107362327;-0.5314981417109529;-0.009826702794297763;0.6153735869933216;-0.9226566229310869;-0.11474388106173636;0.24705882914462793;-1.2630249401821747;-0.7750322360359583;0.20472837220237602;0.7472477507142536;-0.47249323387660086;-0.019340761867440666;0.10721459320988498;-0.5475919429517873
1;17;1.0;9003.0;1;1;133.0;1;38;37;9.0;9.0;125.3;1;0;0;1;0;0;21;0;0;10;16;10.5;11.88888888888889;0;0;10;13;12;11.461538461538462;0;15.5;2.8;-4.06;1;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;4.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;4.0;3.0;2.0;0.0;0.0;3.0;4.0;3.0;1.0;0.0;4.0;4.0;0.0;11.675213675213676;11.25;20;1.05;249.66666666666669;1581.2222222222222;4.7356338338000565;1.5258437547126824;0.6353894121094937;0.26533138113788;-1.0363244055131995;2.5205516239535295;-0.774781407644779;0.8203854037665839;-1.542793866286967;1.5252660902729949;0.7782098717056828;-0.4976576274355472;-0.2382281543384034;-0.9376996726202342;0.39593397760172033;-0.8062477201415744;0.2738948279670039;-0.5183235216154202;0.09920306129667628;-0.11501447163774348
1;7;1.0;9130.0;1;1;140.0;1;19;38;9.0;9.0;140.0;1;0;0;1;0;0;23;0;0;6;0;0.0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;2.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;1.0;4.0;0.0;0.0;12;0.0;0.0;0.0;-3.9085736114341603;-0.7385932797080446;1.3689581599147393;0.9953924939770558;0.2566803024620693;0.20128849438943208;-0.5531125341717985;0.10364573449878704;0.3366068054320528;2.352052682544371;-0.631313243401042;0.17849398567125213;-1.2624605109237634;-0.9493628828801671;0.9815871175610483;-0.43146821819799025;0.0604369770874479;-1.0902834629890483;-0.1674010616718705;0.23184125868982638
1;17;3.5;9070.0;1;1;122.0;1;19;38;5.0;7.0;119.6;0;0;1;0;0;0;21;0;0;6;6;4.0;13.0;0;0;6;8;4;11.6;0;10.8;1.4;1.74;0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;0.0;2.0;3.0;2.0;1.0;0.0;2.0;3.0;3.0;12.3;4.0;12;0.6666666666666666;273.0;1586.0;-0.6068929952067129;0.37206484449795896;0.36488443325465214;-2.1056767951295825;2.1212697026617606;0.7414907757240241;-1.3727554052241415;-1.65812236784415;0.5589927218786322;-0.8180264850104936;0.9572163412688202;-0.6271362424353273;1.191870122666062;-1.1645829106423997;-0.4459640686745763;1.8220328082392208;-1.2775918084577362;0.4079500474809284;-0.4142454966316024;0.3604964379548962
1;7;1.0;9500.0;1;1;162.5;1;1;1;9.0;4.0;160.15000000000003;0;0;0;1;0;0;24;0;0;7;7;7.0;16.885714285714283;0;0;8;9;8;15.744444444444444;0;16.2;0.3;-0.92;1;0.0;1.0;1.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;3.0;4.0;0.0;0.0;3.0;3.0;3.0;4.0;0.0;4.0;1.0;1.0;16.315079365079363;7.5;15;1.0;405.25714285714275;2743.928571428571;2.4322069866542075;-0.7749962287797836;-1.7059166762001576;3.3882314624318233;1.0539796422555292;0.8795546321897135;0.3964165213116883;0.16516636024699655;1.2809274938684347;0.33686893845852217;-0.8112352609996564;-0.8958278541247416;-0.41493925039604435;-0.7909067925701312;-0.15336854775772388;0.22012545482763335;0.11391551459809389;0.16211675363646844;1.0966819890197783;0.006426101002402241
1;39;1.0;8378.5;0;1;120.0;1;1;1;4.0;4.0;150.5;0;0;0;1;0;0;27;0;0;6;6;6.0;12.5;0;0;6;6;6;12.333333333333334;0;15.5;2.8;-4.06;1;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;3.0;2.0;0.0;0.0;2.0;1.0;3.0;2.0;0.0;4.0;4.0;0.0;12.416666666666668;6.0;12;1.0;337.5;1500.0;-0.007201827250119887;1.2319783851098376;-2.3249878195427165;2.245165662819074;-1.6346472883380723;-0.3010704995814326;0.9729384659020462;-0.14647275962998063;0.7056520708208708;0.9287303730766585;2.1486990134993276;-2.3547464883095324;1.827611996864929;-0.0669834855783488;-0.13567671503171175;-0.24345550358834214;0.04242923004174988;0.09957628428396734;-0.05146501663997309;1.5082195424770504
1;1;1.0;9500.0;1;1;143.0;1;1;37;3.0;8.0;128.0;0;0;0;1;0;1;18;0;0;7;9;7.0;13.055555555555555;0;0;8;8;8;15.8125;0;13.9;-0.3;0.79;1;0.0;0.0;1.0;3.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;3.0;4.0;0.0;4.0;1.0;3.0;14.434027777777779;7.5;15;1.0;235.0;1866.9444444444443;2.4289341232606767;-1.0897345999339811;0.04282913184928466;1.158897554001993;0.11641220504108246;0.43811897560517826;1.0392798710163282;-1.5680404645515569;0.9250064704058063;0.15048324459970186;-0.013696599123416085;1.1735264280464013;-0.7687524696457447;-0.5205526979046956;-0.7255467935701526;0.05007375371189846;-0.8225388738773388;-1.0247382119031407;-0.9930012677558042;-0.26057529663225454
1;1;3.0;8378.5;1;1;115.0;1;9;1;6.0;6.0;108.7;1;0;0;0;0;0;21;0;0;2;0;0.0;0.0;0;0;2;0;0;0.0;0;9.4;-0.8;-3.12;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4;0.0;0.0;0.0;-6.224355467631075;-2.210779642725489;-0.16648271866845032;-2.048863642706855;-0.2070360842861223;0.33799668989142123;0.26726741283188404;-1.5383951143672179;-0.584354177649551;0.984918100119351;0.22499142378520223;-2.0099469222822184;0.9337644199660832;-0.6202287983067445;-1.3623074434454834;-1.341105581797513;-0.9984298356196473;1.7824423877927358;0.3743572386329086;0.14061835324448216
1;17;1.0;9130.0;1;1;123.0;1;19;3;3.0;2.0;121.6;1;0;1;1;0;1;19;0;0;5;7;0.0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;10;0.0;0.0;0.0;-3.477704141661179;-0.9377226529745175;-0.7353824650549681;-1.4513259125240612;0.6032404228070363;0.13829519346528646;-1.1894839872703613;-1.2249956807237843;0.15738142831975518;0.2321594587533414;2.153236035560858;1.116041409976517;-0.7644284189357506;1.5316972223643686;0.31708069542185313;-0.22628559734256706;2.912113217661552;0.06481733152577583;-0.6492326351439305;0.37047288006578066
1;1;3.5;9500.0;1;1;131.0;1;38;19;7.0;7.0;125.3;1;0;0;1;0;1;19;0;0;8;8;7.0;12.355714285714283;0;0;8;8;7;12.355714285714283;0;10.8;1.4;1.74;1;0.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;3.0;3.0;2.0;0.0;0.0;3.0;3.0;3.0;2.0;0.0;2.0;3.0;3.0;12.355714285714283;7.0;16;0.875;234.75857142857137;1618.5985714285712;2.2109335527326857;-1.681642263888504;1.780403426467067;-0.8300111096415904;-0.19469045840187785;0.10875815529617983;-0.9484156933801943;-0.5030974189261405;0.4730528169845203;1.171448399969925;-0.08996307492765634;0.8806698399342368;0.7062998539658528;0.457391401464753;-0.3137150459106518;0.46429563209701974;0.3778922794982305;0.10418926081208467;0.9345980737107009;0.1995452834677083
1;17;1.0;9085.0;1;1;127.0;1;19;38;16.5;16.5;117.6;0;0;0;1;0;0;18;0;0;6;0;0.0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;1.0;4.0;0.0;0.0;12;0.0;0.0;0.0;-3.977555610080986;0.4740408375598078;3.2882255455126255;-0.04489331112363424;0.7269046746600432;0.9300230882808188;1.80645798038373;0.9328571752597304;1.0501706491109544;2.4851697902087726;-0.31226996728420864;-0.06494121967046998;-1.7708411052040884;-1.498910406526323;-0.10726462004574408;0.23830020261628249;-0.1744448143581724;-0.385313838689175;-0.4544192112400466;-0.1529257385001786
1;43;3.0;9500.0;1;1;126.0;1;38;37;6.0;5.0;124.3;1;0;0;1;0;1;18;0;0;7;8;5.0;11.98;0;0;7;8;5;11.98;0;7.6;2.6;0.32;1;0.0;3.0;2.0;3.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;2.0;0.0;0.0;4.0;2.0;11.98;5.0;14;0.7142857142857143;215.64000000000001;1509.48;1.091175242758562;-0.5862303049278842;1.719979084511776;-0.8156185242741625;-0.8847549548139159;-0.5232299619697057;-1.609910570293458;-0.3843226913158123;-0.08068367051666651;0.28204744084023253;0.42645472164502796;1.263308296491558;0.28459100949214267;1.493285760072802;0.5705131904908834;0.52400717953132;-0.08278068229917053;1.285450153424866;-0.37282341796721985;0.26048515796090527
1;1;2.0;9853.0;1;1;112.0;1;37;37;16.5;16.5;106.1;1;0;1;1;0;1;20;0;0;7;7;7.0;13.857142857142858;0;0;7;8;7;12.571428571428571;0;8.9;1.4;3.51;1;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.0;3.0;4.0;0.0;0.0;2.0;3.0;3.0;2.0;0.0;1.0;3.0;4.0;13.214285714285715;7.0;14;1.0;277.14285714285717;1552.0;1.607242097542026;0.14098588557472694;4.991905932023774;-2.456319780288632;2.3048972842046065;0.6853252915796415;0.8699468197311031;-0.32822533174639307;1.1998238885068553;-0.199624322822967;0.525288352714905;0.22513891690584675;0.3282178716172468;0.03423186455084621;0.7007379096696823;0.033086524775072776;1.6775181143735567;-0.36958057184074383;-0.6665943928881549;0.062065546950143755
1;1;1.0;8378.5;0;1;150.0;1;1;37;4.0;7.0;139.9;1;0;0;1;0;0;24;0;0;6;9;5.0;13.0;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;1;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;2.0;3.0;0.0;0.0;2.0;1.0;3.0;4.0;0.0;1.0;0.0;1.0;13.583333333333332;5.5;12;0.8333333333333334;312.0;1950.0;0.354482467217505;-0.20829747177437213;-0.29523964372479244;2.185217177505751;-0.3816465232322405;-1.520966861324104;-0.338437985544049;-1.1171346575098002;-1.271561828993505;0.8086543553828068;0.18936138092757118;-2.453438476040546;0.9693953127964108;-0.3715563823160638;-1.4393177940839894;-1.4209277116286905;-0.07138394233694506;-1.2383812612129674;-1.7119451583441119;-0.5882073147175035
1;1;1.0;9070.0;1;1;116.0;1;1;1;1.0;1.0;110.8;1;0;0;1;0;0;20;0;0;6;6;6.0;12.833333333333334;0;0;6;10;6;11.166666666666666;0;12.4;0.5;1.79;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;3.0;3.0;0.0;0.0;2.0;3.0;3.0;1.0;0.0;3.0;1.0;4.0;12.0;6.0;12;1.0;256.6666666666667;1488.6666666666667;0.6544262845451719;-1.8928078375624897;-2.061221081645344;-1.5616266147916367;-0.674235758005601;-1.0475586568076356;0.8314053877320917;-0.8333834912532637;-0.07743532685366523;0.05269109964860771;0.9083283661707328;-0.5868207038281198;-0.47965003263837597;-0.6735767776364009;0.7738458374045928;-0.6585440261286234;0.13608336925134154;-0.47039120163045006;0.5738629356302095;-0.053455245224822534
